Grapheme	IPA	FREQUENCY	CODEPOINTS	EXAMPLES	Languages
^autorijden$	ɑu t oː r ɛi d ə	1	U+005E U+0061 U+0075 U+0074 U+006F U+0072 U+0069 U+006A U+0064 U+0065 U+006E U+0024	"autorijden"	Dutch
^baarmoeder$	b aː r m uː d ə r	1	U+005E U+0062 U+0061 U+0061 U+0072 U+006D U+006F U+0065 U+0064 U+0065 U+0072 U+0024	"baarmoeder"	Dutch
^briefkaart$	b r iː f k aː r t	1	U+005E U+0062 U+0072 U+0069 U+0065 U+0066 U+006B U+0061 U+0061 U+0072 U+0074 U+0024	"briefkaart"	Dutch
^duisternis$	d œy s t ə r n ɪ s	1	U+005E U+0064 U+0075 U+0069 U+0073 U+0074 U+0065 U+0072 U+006E U+0069 U+0073 U+0024	"duisternis"	Dutch
^echtgenoot$	ɛ x t x ə n oː t	1	U+005E U+0065 U+0063 U+0068 U+0074 U+0067 U+0065 U+006E U+006F U+006F U+0074 U+0024	"echtgenoot"	Dutch
^echtgenote$	ɛ x t x ə n oː t ə	1	U+005E U+0065 U+0063 U+0068 U+0074 U+0067 U+0065 U+006E U+006F U+0074 U+0065 U+0024	"echtgenote"	Dutch
^fluisteren$	f l œy s t ə r ə	1	U+005E U+0066 U+006C U+0075 U+0069 U+0073 U+0074 U+0065 U+0072 U+0065 U+006E U+0024	"fluisteren"	Dutch
^gevangenis$	x ə v ɑ ŋ ə n ɪ s	1	U+005E U+0067 U+0065 U+0076 U+0061 U+006E U+0067 U+0065 U+006E U+0069 U+0073 U+0024	"gevangenis"	Dutch
^glimlachen$	x l ɪ m l ɑ x ə	1	U+005E U+0067 U+006C U+0069 U+006D U+006C U+0061 U+0063 U+0068 U+0065 U+006E U+0024	"glimlachen"	Dutch
^godsdienst$	x ɔ d z d iː n s t	1	U+005E U+0067 U+006F U+0064 U+0073 U+0064 U+0069 U+0065 U+006E U+0073 U+0074 U+0024	"godsdienst"	Dutch
^grootvader$	x r oː t f aː d ə r	1	U+005E U+0067 U+0072 U+006F U+006F U+0074 U+0076 U+0061 U+0064 U+0065 U+0072 U+0024	"grootvader"	Dutch
^handschoen$	h ɑ n t s x uː n	1	U+005E U+0068 U+0061 U+006E U+0064 U+0073 U+0063 U+0068 U+006F U+0065 U+006E U+0024	"handschoen"	Dutch
^hinderlaag$	h ɪ n d ə r l aː x	1	U+005E U+0068 U+0069 U+006E U+0064 U+0065 U+0072 U+006C U+0061 U+0061 U+0067 U+0024	"hinderlaag"	Dutch
^houden_van$	h ɑu d ə _ v ɑ n	1	U+005E U+0068 U+006F U+0075 U+0064 U+0065 U+006E U+005F U+0076 U+0061 U+006E U+0024	"houden_van"	Dutch
^ingewanden$	ɪ ŋ ɣ ə ʋ ɑ n d ə	1	U+005E U+0069 U+006E U+0067 U+0065 U+0077 U+0061 U+006E U+0064 U+0065 U+006E U+0024	"ingewanden"	Dutch
^kleermaker$	k l eː r m aː k ə r	1	U+005E U+006B U+006C U+0065 U+0065 U+0072 U+006D U+0061 U+006B U+0065 U+0072 U+0024	"kleermaker"	Dutch
^mannenhuis$	m ɑ n ə h œy s	1	U+005E U+006D U+0061 U+006E U+006E U+0065 U+006E U+0068 U+0075 U+0069 U+0073 U+0024	"mannenhuis"	Dutch
^mannetjes-$	m ɑ n ə t j ə s	1	U+005E U+006D U+0061 U+006E U+006E U+0065 U+0074 U+006A U+0065 U+0073 U+002D U+0024	"mannetjes-"	Dutch
^medelijden$	m eː d ə l ɛi d ə	1	U+005E U+006D U+0065 U+0064 U+0065 U+006C U+0069 U+006A U+0064 U+0065 U+006E U+0024	"medelijden"	Dutch
^middageten$	m ɪ d ɑ ɣ eː t ə	1	U+005E U+006D U+0069 U+0064 U+0064 U+0061 U+0067 U+0065 U+0074 U+0065 U+006E U+0024	"middageten"	Dutch
^miereneter$	m iː r ə eː t ə r	1	U+005E U+006D U+0069 U+0065 U+0072 U+0065 U+006E U+0065 U+0074 U+0065 U+0072 U+0024	"miereneter"	Dutch
^motorfiets$	m oː t ɔ r f iː t s	1	U+005E U+006D U+006F U+0074 U+006F U+0072 U+0066 U+0069 U+0065 U+0074 U+0073 U+0024	"motorfiets"	Dutch
^onschuldig$	ɔ n s x ʏ l d ə x	1	U+005E U+006F U+006E U+0073 U+0063 U+0068 U+0075 U+006C U+0064 U+0069 U+0067 U+0024	"onschuldig"	Dutch
^opscheppen$	ɔ p s x ɛ p ə	1	U+005E U+006F U+0070 U+0073 U+0063 U+0068 U+0065 U+0070 U+0070 U+0065 U+006E U+0024	"opscheppen"	Dutch
^opstapelen$	ɔ p s t aː p ə l ə	1	U+005E U+006F U+0070 U+0073 U+0074 U+0061 U+0070 U+0065 U+006C U+0065 U+006E U+0024	"opstapelen"	Dutch
^overmorgen$	oː v ə r m ɔ r ɣ ə	1	U+005E U+006F U+0076 U+0065 U+0072 U+006D U+006F U+0072 U+0067 U+0065 U+006E U+0024	"overmorgen"	Dutch
^prostituee$	p r ɔ s t iː t yː ʋ eː	1	U+005E U+0070 U+0072 U+006F U+0073 U+0074 U+0069 U+0074 U+0075 U+0065 U+0065 U+0024	"prostituee"	Dutch
^rode_peper$	r oː d ə _ p eː p ə r	1	U+005E U+0072 U+006F U+0064 U+0065 U+005F U+0070 U+0065 U+0070 U+0065 U+0072 U+0024	"rode_peper"	Dutch
^schaamhaar$	s x aː m h aː r	1	U+005E U+0073 U+0063 U+0068 U+0061 U+0061 U+006D U+0068 U+0061 U+0061 U+0072 U+0024	"schaamhaar"	Dutch
^schilderen$	s x ɪ l d ə r ə	1	U+005E U+0073 U+0063 U+0068 U+0069 U+006C U+0064 U+0065 U+0072 U+0065 U+006E U+0024	"schilderen"	Dutch
^schoonkind$	s x oː n k ɪ n t	1	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+006B U+0069 U+006E U+0064 U+0024	"schoonkind"	Dutch
^schoonzoon$	s x oː n z oː n	2	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+007A U+006F U+006F U+006E U+0024	"schoonzoon"	Dutch
^schorpioen$	s x ɔ r p iː j uː n	1	U+005E U+0073 U+0063 U+0068 U+006F U+0072 U+0070 U+0069 U+006F U+0065 U+006E U+0024	"schorpioen"	Dutch
^schreeuwen$	s x r eː ʋ ə	2	U+005E U+0073 U+0063 U+0068 U+0072 U+0065 U+0065 U+0075 U+0077 U+0065 U+006E U+0024	"schreeuwen"	Dutch
^slijpsteen$	s l ɛi p s t eː n	1	U+005E U+0073 U+006C U+0069 U+006A U+0070 U+0073 U+0074 U+0065 U+0065 U+006E U+0024	"slijpsteen"	Dutch
^sprinkhaan$	s p r ɪ ŋ k h aː n	1	U+005E U+0073 U+0070 U+0072 U+0069 U+006E U+006B U+0068 U+0061 U+0061 U+006E U+0024	"sprinkhaan"	Dutch
^standbeeld$	s t ɑ n d b eː l t	1	U+005E U+0073 U+0074 U+0061 U+006E U+0064 U+0062 U+0065 U+0065 U+006C U+0064 U+0024	"standbeeld"	Dutch
^steenpuist$	s t eː m p œy s t	1	U+005E U+0073 U+0074 U+0065 U+0065 U+006E U+0070 U+0075 U+0069 U+0073 U+0074 U+0024	"steenpuist"	Dutch
^stiefvader$	s t iː f aː d ə r	1	U+005E U+0073 U+0074 U+0069 U+0065 U+0066 U+0076 U+0061 U+0064 U+0065 U+0072 U+0024	"stiefvader"	Dutch
^strijdbijl$	s t r ɛi d b ɛi l	1	U+005E U+0073 U+0074 U+0072 U+0069 U+006A U+0064 U+0062 U+0069 U+006A U+006C U+0024	"strijdbijl"	Dutch
^suikerriet$	s œy k ə r iː t	1	U+005E U+0073 U+0075 U+0069 U+006B U+0065 U+0072 U+0072 U+0069 U+0065 U+0074 U+0024	"suikerriet"	Dutch
^tatoeëring$	t a t u eː r ɪ ŋ	1	U+005E U+0074 U+0061 U+0074 U+006F U+0065 U+00EB U+0072 U+0069 U+006E U+0067 U+0024	"tatoeëring"	Dutch
^teruggeven$	t ə r ʏ ɣ eː v ə	1	U+005E U+0074 U+0065 U+0072 U+0075 U+0067 U+0067 U+0065 U+0076 U+0065 U+006E U+0024	"teruggeven"	Dutch
^terugkomen$	t ə r ʏ x k oː m ə	1	U+005E U+0074 U+0065 U+0072 U+0075 U+0067 U+006B U+006F U+006D U+0065 U+006E U+0024	"terugkomen"	Dutch
^uitnodigen$	œy t n oː d ə ɣ ə	1	U+005E U+0075 U+0069 U+0074 U+006E U+006F U+0064 U+0069 U+0067 U+0065 U+006E U+0024	"uitnodigen"	Dutch
^vasthouden$	v ɑ s t h ɑu d ə	1	U+005E U+0076 U+0061 U+0073 U+0074 U+0068 U+006F U+0075 U+0064 U+0065 U+006E U+0024	"vasthouden"	Dutch
^vastpakken$	v ɑ s t p ɑ k ə	1	U+005E U+0076 U+0061 U+0073 U+0074 U+0070 U+0061 U+006B U+006B U+0065 U+006E U+0024	"vastpakken"	Dutch
^veranderen$	v ə r ɑ n d ə r ə	1	U+005E U+0076 U+0065 U+0072 U+0061 U+006E U+0064 U+0065 U+0072 U+0065 U+006E U+0024	"veranderen"	Dutch
^verbranden$	v ə r b r ɑ n d ə	1	U+005E U+0076 U+0065 U+0072 U+0062 U+0072 U+0061 U+006E U+0064 U+0065 U+006E U+0024	"verbranden"	Dutch
^verdedigen$	v ə r d eː d ə ɣ ə	1	U+005E U+0076 U+0065 U+0072 U+0064 U+0065 U+0064 U+0069 U+0067 U+0065 U+006E U+0024	"verdedigen"	Dutch
^verdrinken$	v ə r d r ɪ ŋ k ə	1	U+005E U+0076 U+0065 U+0072 U+0064 U+0072 U+0069 U+006E U+006B U+0065 U+006E U+0024	"verdrinken"	Dutch
^verdwijnen$	v ə r d ʋ ɛi n ə	1	U+005E U+0076 U+0065 U+0072 U+0064 U+0077 U+0069 U+006A U+006E U+0065 U+006E U+0024	"verdwijnen"	Dutch
^verkiezing$	v ə r k iː z ɪ ŋ	1	U+005E U+0076 U+0065 U+0072 U+006B U+0069 U+0065 U+007A U+0069 U+006E U+0067 U+0024	"verkiezing"	Dutch
^verstandig$	v ə r s t ɑ n d ə x	1	U+005E U+0076 U+0065 U+0072 U+0073 U+0074 U+0061 U+006E U+0064 U+0069 U+0067 U+0024	"verstandig"	Dutch
^verstikken$	v ə r s t ɪ k ə	1	U+005E U+0076 U+0065 U+0072 U+0073 U+0074 U+0069 U+006B U+006B U+0065 U+006E U+0024	"verstikken"	Dutch
^verstoppen$	v ə r s t ɔ p ə	1	U+005E U+0076 U+0065 U+0072 U+0073 U+0074 U+006F U+0070 U+0070 U+0065 U+006E U+0024	"verstoppen"	Dutch
^vervloeken$	v ə r v l uː k ə	1	U+005E U+0076 U+0065 U+0072 U+0076 U+006C U+006F U+0065 U+006B U+0065 U+006E U+0024	"vervloeken"	Dutch
^verzamelen$	v ə r z aː m ə l ə	1	U+005E U+0076 U+0065 U+0072 U+007A U+0061 U+006D U+0065 U+006C U+0065 U+006E U+0024	"verzamelen"	Dutch
^voetafdruk$	v uː t ɑ v d r ʏ k	1	U+005E U+0076 U+006F U+0065 U+0074 U+0061 U+0066 U+0064 U+0072 U+0075 U+006B U+0024	"voetafdruk"	Dutch
^voorouders$	v oː r ɑu d ə r s	1	U+005E U+0076 U+006F U+006F U+0072 U+006F U+0075 U+0064 U+0065 U+0072 U+0073 U+0024	"voorouders"	Dutch
^vrouwelijk$	v r ɑu ʋ ə l ə k	1	U+005E U+0076 U+0072 U+006F U+0075 U+0077 U+0065 U+006C U+0069 U+006A U+006B U+0024	"vrouwelijk"	Dutch
^vrouwtjes-$	v r ɑu ʋ t j ə s	1	U+005E U+0076 U+0072 U+006F U+0075 U+0077 U+0074 U+006A U+0065 U+0073 U+002D U+0024	"vrouwtjes-"	Dutch
^wandelstok$	ʋ ɑ n d ə l s t ɔ k	1	U+005E U+0077 U+0061 U+006E U+0064 U+0065 U+006C U+0073 U+0074 U+006F U+006B U+0024	"wandelstok"	Dutch
^weefgetouw$	ʋ eː f x ə t ɑu ʋ	1	U+005E U+0077 U+0065 U+0065 U+0066 U+0067 U+0065 U+0074 U+006F U+0075 U+0077 U+0024	"weefgetouw"	Dutch
^weerhouden$	ʋ eː r h ɑu d ə	1	U+005E U+0077 U+0065 U+0065 U+0072 U+0068 U+006F U+0075 U+0064 U+0065 U+006E U+0024	"weerhouden"	Dutch
^welriekend$	ʋ ɛ l r iː k ə n t	1	U+005E U+0077 U+0065 U+006C U+0072 U+0069 U+0065 U+006B U+0065 U+006E U+0064 U+0024	"welriekend"	Dutch
^werkplaats$	ʋ ɛ r k p l aː t s	1	U+005E U+0077 U+0065 U+0072 U+006B U+0070 U+006C U+0061 U+0061 U+0074 U+0073 U+0024	"werkplaats"	Dutch
^wild_zwijn$	ʋ ɪ l t _ z ʋ ɛi n	1	U+005E U+0077 U+0069 U+006C U+0064 U+005F U+007A U+0077 U+0069 U+006A U+006E U+0024	"wild_zwijn"	Dutch
^ziekenhuis$	z iː k ə h œy s	1	U+005E U+007A U+0069 U+0065 U+006B U+0065 U+006E U+0068 U+0075 U+0069 U+0073 U+0024	"ziekenhuis"	Dutch
^aalscholver$	aː l s x ɔ l v ə r	1	U+005E U+0061 U+0061 U+006C U+0073 U+0063 U+0068 U+006F U+006C U+0076 U+0065 U+0072 U+0024	"aalscholver"	Dutch
^aankondigen$	aː ŋ k ɔ n d ə ɣ ə	1	U+005E U+0061 U+0061 U+006E U+006B U+006F U+006E U+0064 U+0069 U+0067 U+0065 U+006E U+0024	"aankondigen"	Dutch
^beeldhouwer$	b eː l t h ɑu ʋ ə r	1	U+005E U+0062 U+0065 U+0065 U+006C U+0064 U+0068 U+006F U+0075 U+0077 U+0065 U+0072 U+0024	"beeldhouwer"	Dutch
^beschadigen$	b ə s x aː d ə ɣ ə	1	U+005E U+0062 U+0065 U+0073 U+0063 U+0068 U+0061 U+0064 U+0069 U+0067 U+0065 U+006E U+0024	"beschadigen"	Dutch
^besnijdenis$	b ə s n ɛi d ə n ɪ s	1	U+005E U+0062 U+0065 U+0073 U+006E U+0069 U+006A U+0064 U+0065 U+006E U+0069 U+0073 U+0024	"besnijdenis"	Dutch
^binnenkomen$	b ɪ n ə k oː m ə	1	U+005E U+0062 U+0069 U+006E U+006E U+0065 U+006E U+006B U+006F U+006D U+0065 U+006E U+0024	"binnenkomen"	Dutch
^dennenappel$	d ɛ n ə ɑ p ə l	1	U+005E U+0064 U+0065 U+006E U+006E U+0065 U+006E U+0061 U+0070 U+0070 U+0065 U+006C U+0024	"dennenappel"	Dutch
^doorslikken$	d oː r s l ɪ k ə	1	U+005E U+0064 U+006F U+006F U+0072 U+0073 U+006C U+0069 U+006B U+006B U+0065 U+006E U+0024	"doorslikken"	Dutch
^doorsnijden$	d oː r s n ɛi d ə	1	U+005E U+0064 U+006F U+006F U+0072 U+0073 U+006E U+0069 U+006A U+0064 U+0065 U+006E U+0024	"doorsnijden"	Dutch
^duizendpoot$	d œy z ə n t p oː t	1	U+005E U+0064 U+0075 U+0069 U+007A U+0065 U+006E U+0064 U+0070 U+006F U+006F U+0074 U+0024	"duizendpoot"	Dutch
^eergisteren$	eː r ɣ ɪ s t ə r ə	1	U+005E U+0065 U+0065 U+0072 U+0067 U+0069 U+0073 U+0074 U+0065 U+0072 U+0065 U+006E U+0024	"eergisteren"	Dutch
^gaan_liggen$	x aː n _ l ɪ ɣ ə	1	U+005E U+0067 U+0061 U+0061 U+006E U+005F U+006C U+0069 U+0067 U+0067 U+0065 U+006E U+0024	"gaan_liggen"	Dutch
^gehoorzamen$	x ə h oː r z aː m ə	1	U+005E U+0067 U+0065 U+0068 U+006F U+006F U+0072 U+007A U+0061 U+006D U+0065 U+006E U+0024	"gehoorzamen"	Dutch
^gemakkelijk$	x ə m ɑ k ə l ə k	1	U+005E U+0067 U+0065 U+006D U+0061 U+006B U+006B U+0065 U+006C U+0069 U+006A U+006B U+0024	"gemakkelijk"	Dutch
^gereedschap$	x ə r eː t s x ɑ p	1	U+005E U+0067 U+0065 U+0072 U+0065 U+0065 U+0064 U+0073 U+0063 U+0068 U+0061 U+0070 U+0024	"gereedschap"	Dutch
^grootmoeder$	x r oː t m uː d ə r	1	U+005E U+0067 U+0072 U+006F U+006F U+0074 U+006D U+006F U+0065 U+0064 U+0065 U+0072 U+0024	"grootmoeder"	Dutch
^grootouders$	x r oː t ɑu d ə r s	1	U+005E U+0067 U+0072 U+006F U+006F U+0074 U+006F U+0075 U+0064 U+0065 U+0072 U+0073 U+0024	"grootouders"	Dutch
^hongersnood$	h ɔ ŋ ə r s n oː t	1	U+005E U+0068 U+006F U+006E U+0067 U+0065 U+0072 U+0073 U+006E U+006F U+006F U+0064 U+0024	"hongersnood"	Dutch
^maniokbrood$	m aː n iː j ɔ k b r oː t	1	U+005E U+006D U+0061 U+006E U+0069 U+006F U+006B U+0062 U+0072 U+006F U+006F U+0064 U+0024	"maniokbrood"	Dutch
^neusvleugel$	n øː s f l øː ɣ ə l	1	U+005E U+006E U+0065 U+0075 U+0073 U+0076 U+006C U+0065 U+0075 U+0067 U+0065 U+006C U+0024	"neusvleugel"	Dutch
^nummerplaat$	n ʏ m ə r p l aː t	1	U+005E U+006E U+0075 U+006D U+006D U+0065 U+0072 U+0070 U+006C U+0061 U+0061 U+0074 U+0024	"nummerplaat"	Dutch
^onderwijzen$	ɔ n d ə r ʋ ɛi z ə	1	U+005E U+006F U+006E U+0064 U+0065 U+0072 U+0077 U+0069 U+006A U+007A U+0065 U+006E U+0024	"onderwijzen"	Dutch
^onduidelijk$	ɔ n d œy d ə l ə k	1	U+005E U+006F U+006E U+0064 U+0075 U+0069 U+0064 U+0065 U+006C U+0069 U+006A U+006B U+0024	"onduidelijk"	Dutch
^overwinning$	oː v ə r ʋ ɪ n ɪ ŋ	1	U+005E U+006F U+0076 U+0065 U+0072 U+0077 U+0069 U+006E U+006E U+0069 U+006E U+0067 U+0024	"overwinning"	Dutch
^paddenstoel$	p ɑ d ə s t uː l	1	U+005E U+0070 U+0061 U+0064 U+0064 U+0065 U+006E U+0073 U+0074 U+006F U+0065 U+006C U+0024	"paddenstoel"	Dutch
^ruggengraat$	r ʏ ɣ ə x r aː t	1	U+005E U+0072 U+0075 U+0067 U+0067 U+0065 U+006E U+0067 U+0072 U+0061 U+0061 U+0074 U+0024	"ruggengraat"	Dutch
^samenvoegen$	s aː m ə n v uː ɣ ə	1	U+005E U+0073 U+0061 U+006D U+0065 U+006E U+0076 U+006F U+0065 U+0067 U+0065 U+006E U+0024	"samenvoegen"	Dutch
^schoenmaker$	s x uː n m aː k ə r	1	U+005E U+0073 U+0063 U+0068 U+006F U+0065 U+006E U+006D U+0061 U+006B U+0065 U+0072 U+0024	"schoenmaker"	Dutch
^schoonbroer$	s x oː m b r uː r	1	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+0062 U+0072 U+006F U+0065 U+0072 U+0024	"schoonbroer"	Dutch
^schoonvader$	s x oː n v aː d ə r	2	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+0076 U+0061 U+0064 U+0065 U+0072 U+0024	"schoonvader"	Dutch
^schoorsteen$	s x oː r s t eː n	1	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+0072 U+0073 U+0074 U+0065 U+0065 U+006E U+0024	"schoorsteen"	Dutch
^seks_hebben$	s ɛ k s _ h ɛ b ə	1	U+005E U+0073 U+0065 U+006B U+0073 U+005F U+0068 U+0065 U+0062 U+0062 U+0065 U+006E U+0024	"seks_hebben"	Dutch
^sleutelbeen$	s l øː t ə l b eː n	1	U+005E U+0073 U+006C U+0065 U+0075 U+0074 U+0065 U+006C U+0062 U+0065 U+0065 U+006E U+0024	"sleutelbeen"	Dutch
^stiefmoeder$	s t iː f m uː d ə r	1	U+005E U+0073 U+0074 U+0069 U+0065 U+0066 U+006D U+006F U+0065 U+0064 U+0065 U+0072 U+0024	"stiefmoeder"	Dutch
^uitspreiden$	œy t s p r ɛi d ə	1	U+005E U+0075 U+0069 U+0074 U+0073 U+0070 U+0072 U+0065 U+0069 U+0064 U+0065 U+006E U+0024	"uitspreiden"	Dutch
^verhinderen$	v ə r h ɪ n d ə r ə	1	U+005E U+0076 U+0065 U+0072 U+0068 U+0069 U+006E U+0064 U+0065 U+0072 U+0065 U+006E U+0024	"verhinderen"	Dutch
^verkoudheid$	v ə r k ɑu t h ɛi t	1	U+005E U+0076 U+0065 U+0072 U+006B U+006F U+0075 U+0064 U+0068 U+0065 U+0069 U+0064 U+0024	"verkoudheid"	Dutch
^vernietigen$	v ə r n iː t ə ɣ ə	1	U+005E U+0076 U+0065 U+0072 U+006E U+0069 U+0065 U+0074 U+0069 U+0067 U+0065 U+006E U+0024	"vernietigen"	Dutch
^veroordelen$	v ə r oː r d eː l ə	2	U+005E U+0076 U+0065 U+0072 U+006F U+006F U+0072 U+0064 U+0065 U+006C U+0065 U+006E U+0024	"veroordelen"	Dutch
^vreemdeling$	v r eː m d ə l ɪ ŋ	1	U+005E U+0076 U+0072 U+0065 U+0065 U+006D U+0064 U+0065 U+006C U+0069 U+006E U+0067 U+0024	"vreemdeling"	Dutch
^vrijspreken$	v r ɛi s p r eː k ə	1	U+005E U+0076 U+0072 U+0069 U+006A U+0073 U+0070 U+0072 U+0065 U+006B U+0065 U+006E U+0024	"vrijspreken"	Dutch
^achtervolgen$	ɑ x t ə r v ɔ l ɣ ə	1	U+005E U+0061 U+0063 U+0068 U+0074 U+0065 U+0072 U+0076 U+006F U+006C U+0067 U+0065 U+006E U+0024	"achtervolgen"	Dutch
^beschuldigen$	b ə s x ʏ l d ə ɣ ə	1	U+005E U+0062 U+0065 U+0073 U+0063 U+0068 U+0075 U+006C U+0064 U+0069 U+0067 U+0065 U+006E U+0024	"beschuldigen"	Dutch
^bijeenroepen$	b ɛi eː n r uː p ə	1	U+005E U+0062 U+0069 U+006A U+0065 U+0065 U+006E U+0072 U+006F U+0065 U+0070 U+0065 U+006E U+0024	"bijeenroepen"	Dutch
^binnenplaats$	b ɪ n ə p l aː t s	1	U+005E U+0062 U+0069 U+006E U+006E U+0065 U+006E U+0070 U+006C U+0061 U+0061 U+0074 U+0073 U+0024	"binnenplaats"	Dutch
^citrusvrucht$	s iː t r ʏ s f r ʏ x t	1	U+005E U+0063 U+0069 U+0074 U+0072 U+0075 U+0073 U+0076 U+0072 U+0075 U+0063 U+0068 U+0074 U+0024	"citrusvrucht"	Dutch
^dorst_hebben$	d ɔ r s t _ h ɛ b ə	1	U+005E U+0064 U+006F U+0072 U+0073 U+0074 U+005F U+0068 U+0065 U+0062 U+0062 U+0065 U+006E U+0024	"dorst_hebben"	Dutch
^gevorkte_tak$	x ə v ɔ r k t ə _ t ɑ k	1	U+005E U+0067 U+0065 U+0076 U+006F U+0072 U+006B U+0074 U+0065 U+005F U+0074 U+0061 U+006B U+0024	"gevorkte_tak"	Dutch
^kleindochter$	k l ɛi n d ɔ x t ə r	1	U+005E U+006B U+006C U+0065 U+0069 U+006E U+0064 U+006F U+0063 U+0068 U+0074 U+0065 U+0072 U+0024	"kleindochter"	Dutch
^laten_vallen$	l aː t ə _ v ɑ l ə	1	U+005E U+006C U+0061 U+0074 U+0065 U+006E U+005F U+0076 U+0061 U+006C U+006C U+0065 U+006E U+0024	"laten_vallen"	Dutch
^lichaamshaar$	l ɪ x aː m s h aː r	1	U+005E U+006C U+0069 U+0063 U+0068 U+0061 U+0061 U+006D U+0073 U+0068 U+0061 U+0061 U+0072 U+0024	"lichaamshaar"	Dutch
^naar_beneden$	n aː r _ b ə n eː d ə	1	U+005E U+006E U+0061 U+0061 U+0072 U+005F U+0062 U+0065 U+006E U+0065 U+0064 U+0065 U+006E U+0024	"naar_beneden"	Dutch
^nakomelingen$	n aː k oː m ə l ɪ ŋ ə	1	U+005E U+006E U+0061 U+006B U+006F U+006D U+0065 U+006C U+0069 U+006E U+0067 U+0065 U+006E U+0024	"nakomelingen"	Dutch
^noorderlicht$	n oː r d ə r l ɪ x t	1	U+005E U+006E U+006F U+006F U+0072 U+0064 U+0065 U+0072 U+006C U+0069 U+0063 U+0068 U+0074 U+0024	"noorderlicht"	Dutch
^onmiddellijk$	ɔ n m ɪ d ə l ə k	1	U+005E U+006F U+006E U+006D U+0069 U+0064 U+0064 U+0065 U+006C U+006C U+0069 U+006A U+006B U+0024	"onmiddellijk"	Dutch
^overblijfels$	oː v ə r b l ɛi f ə l s	1	U+005E U+006F U+0076 U+0065 U+0072 U+0062 U+006C U+0069 U+006A U+0066 U+0065 U+006C U+0073 U+0024	"overblijfels"	Dutch
^pottenbakker$	p ɔ t ə b ɑ k ə r	1	U+005E U+0070 U+006F U+0074 U+0074 U+0065 U+006E U+0062 U+0061 U+006B U+006B U+0065 U+0072 U+0024	"pottenbakker"	Dutch
^rechtspreken$	r ɛ x t s p r eː k ə	1	U+005E U+0072 U+0065 U+0063 U+0068 U+0074 U+0073 U+0070 U+0072 U+0065 U+006B U+0065 U+006E U+0024	"rechtspreken"	Dutch
^samenzwering$	s aː m ə n z ʋ eː r ɪ ŋ	1	U+005E U+0073 U+0061 U+006D U+0065 U+006E U+007A U+0077 U+0065 U+0072 U+0069 U+006E U+0067 U+0024	"samenzwering"	Dutch
^schaamspleet$	s x aː m s p l eː t	1	U+005E U+0073 U+0063 U+0068 U+0061 U+0061 U+006D U+0073 U+0070 U+006C U+0065 U+0065 U+0074 U+0024	"schaamspleet"	Dutch
^schoonmoeder$	s x oː n m uː d ə r	2	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+006D U+006F U+0065 U+0064 U+0065 U+0072 U+0024	"schoonmoeder"	Dutch
^schoonouders$	s x oː n ɑu d ə r s	1	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+006F U+0075 U+0064 U+0065 U+0072 U+0073 U+0024	"schoonouders"	Dutch
^schoonzuster$	s x oː n z ʏ s t ə r	1	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+007A U+0075 U+0073 U+0074 U+0065 U+0072 U+0024	"schoonzuster"	Dutch
^schouderblad$	s x ɑu d ə r b l ɑ t	1	U+005E U+0073 U+0063 U+0068 U+006F U+0075 U+0064 U+0065 U+0072 U+0062 U+006C U+0061 U+0064 U+0024	"schouderblad"	Dutch
^sneeuwschoen$	s n eː ʋ s x uː n	1	U+005E U+0073 U+006E U+0065 U+0065 U+0075 U+0077 U+0073 U+0063 U+0068 U+006F U+0065 U+006E U+0024	"sneeuwschoen"	Dutch
^spijt_hebben$	s p ɛi t _ h ɛ b ə	1	U+005E U+0073 U+0070 U+0069 U+006A U+0074 U+005F U+0068 U+0065 U+0062 U+0062 U+0065 U+006E U+0024	"spijt_hebben"	Dutch
^stiefdochter$	s t iː v d ɔ x t ə r	1	U+005E U+0073 U+0074 U+0069 U+0065 U+0066 U+0064 U+006F U+0063 U+0068 U+0074 U+0065 U+0072 U+0024	"stiefdochter"	Dutch
^vergaderhuis$	v ə r ɣ aː d ə r h œy s	1	U+005E U+0076 U+0065 U+0072 U+0067 U+0061 U+0064 U+0065 U+0072 U+0068 U+0075 U+0069 U+0073 U+0024	"vergaderhuis"	Dutch
^verpleegster$	v ə r p l eː x s t ə r	1	U+005E U+0076 U+0065 U+0072 U+0070 U+006C U+0065 U+0065 U+0067 U+0073 U+0074 U+0065 U+0072 U+0024	"verpleegster"	Dutch
^water_putten$	ʋ aː t ə r _ p ʏ t ə	1	U+005E U+0077 U+0061 U+0074 U+0065 U+0072 U+005F U+0070 U+0075 U+0074 U+0074 U+0065 U+006E U+0024	"water_putten"	Dutch
^zich_haasten$	z ɪ x _ h aː s t ə	1	U+005E U+007A U+0069 U+0063 U+0068 U+005F U+0068 U+0061 U+0061 U+0073 U+0074 U+0065 U+006E U+0024	"zich_haasten"	Dutch
