Grapheme	IPA	FREQUENCY	CODEPOINTS	EXAMPLES	Languages
^police$	p ə l iː s	1	U+005E U+0070 U+006F U+006C U+0069 U+0063 U+0065 U+0024	"police"	English
^poncho$	p ɒ n tʃ əʊ	1	U+005E U+0070 U+006F U+006E U+0063 U+0068 U+006F U+0024	"poncho"	English
^potato$	p ə t eɪ t əʊ	1	U+005E U+0070 U+006F U+0074 U+0061 U+0074 U+006F U+0024	"potato"	English
^potter$	p ɒ t ə ɹ	1	U+005E U+0070 U+006F U+0074 U+0074 U+0065 U+0072 U+0024	"potter"	English
^praise$	p r eɪ z	1	U+005E U+0070 U+0072 U+0061 U+0069 U+0073 U+0065 U+0024	"praise"	English
^preach$	p r iː tʃ	1	U+005E U+0070 U+0072 U+0065 U+0061 U+0063 U+0068 U+0024	"preach"	English
^priest$	p r iː s t	1	U+005E U+0070 U+0072 U+0069 U+0065 U+0073 U+0074 U+0024	"priest"	English
^prison$	p r ɪ z n̩	1	U+005E U+0070 U+0072 U+0069 U+0073 U+006F U+006E U+0024	"prison"	English
^pursue$	p ə s j uː	1	U+005E U+0070 U+0075 U+0072 U+0073 U+0075 U+0065 U+0024	"pursue"	English
^put_on$	p ʊ t _ ɒ n	1	U+005E U+0070 U+0075 U+0074 U+005F U+006F U+006E U+0024	"put_on"	English
^rabbit$	r æ b ɪ t	1	U+005E U+0072 U+0061 U+0062 U+0062 U+0069 U+0074 U+0024	"rabbit"	English
^rafter$	r ɑː f t ə ɹ	1	U+005E U+0072 U+0061 U+0066 U+0074 U+0065 U+0072 U+0024	"rafter"	English
^rattle$	r æ t l̩	1	U+005E U+0072 U+0061 U+0074 U+0074 U+006C U+0065 U+0024	"rattle"	English
^refuse$	r ɛ f j uː s	1	U+005E U+0072 U+0065 U+0066 U+0075 U+0073 U+0065 U+0024	"refuse"	English
^regret$	r ɪ g r ɛ t	1	U+005E U+0072 U+0065 U+0067 U+0072 U+0065 U+0074 U+0024	"regret"	English
^remain$	r ɪ m eɪ n	1	U+005E U+0072 U+0065 U+006D U+0061 U+0069 U+006E U+0024	"remain"	English
^rescue$	r ɛ s k j uː	1	U+005E U+0072 U+0065 U+0073 U+0063 U+0075 U+0065 U+0024	"rescue"	English
^return$	r ɪ t ɜː n	1	U+005E U+0072 U+0065 U+0074 U+0075 U+0072 U+006E U+0024	"return"	English
^rotten$	r ɒ t n̩	1	U+005E U+0072 U+006F U+0074 U+0074 U+0065 U+006E U+0024	"rotten"	English
^rudder$	r ʌ d ə ɹ	1	U+005E U+0072 U+0075 U+0064 U+0064 U+0065 U+0072 U+0024	"rudder"	English
^saucer$	s ɔː s ə ɹ	1	U+005E U+0073 U+0061 U+0075 U+0063 U+0065 U+0072 U+0024	"saucer"	English
^school$	s k uː l	1	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006C U+0024	"school"	English
^scrape$	s k r eɪ p	1	U+005E U+0073 U+0063 U+0072 U+0061 U+0070 U+0065 U+0024	"scrape"	English
^scythe$	s aɪ ð	1	U+005E U+0073 U+0063 U+0079 U+0074 U+0068 U+0065 U+0024	"scythe"	English
^season$	s iː z n̩	1	U+005E U+0073 U+0065 U+0061 U+0073 U+006F U+006E U+0024	"season"	English
^second$	s ɛ k ə n d	1	U+005E U+0073 U+0065 U+0063 U+006F U+006E U+0064 U+0024	"second"	English
^secret$	s iː k r ɪ t	1	U+005E U+0073 U+0065 U+0063 U+0072 U+0065 U+0074 U+0024	"secret"	English
^shadow$	ʃ æ d əʊ	1	U+005E U+0073 U+0068 U+0061 U+0064 U+006F U+0077 U+0024	"shadow"	English
^shears$	ʃ ɪə z	1	U+005E U+0073 U+0068 U+0065 U+0061 U+0072 U+0073 U+0024	"shears"	English
^shield$	ʃ iː l d	1	U+005E U+0073 U+0068 U+0069 U+0065 U+006C U+0064 U+0024	"shield"	English
^shiver$	ʃ ɪ v ə ɹ	1	U+005E U+0073 U+0068 U+0069 U+0076 U+0065 U+0072 U+0024	"shiver"	English
^shovel$	ʃ ʌ v l̩	1	U+005E U+0073 U+0068 U+006F U+0076 U+0065 U+006C U+0024	"shovel"	English
^shriek$	ʃ r iː k	1	U+005E U+0073 U+0068 U+0072 U+0069 U+0065 U+006B U+0024	"shriek"	English
^shrimp$	ʃ r ɪ m p	1	U+005E U+0073 U+0068 U+0072 U+0069 U+006D U+0070 U+0024	"shrimp"	English
^sickle$	s ɪ k l̩	1	U+005E U+0073 U+0069 U+0063 U+006B U+006C U+0065 U+0024	"sickle"	English
^silver$	s ɪ l v ə ɹ	1	U+005E U+0073 U+0069 U+006C U+0076 U+0065 U+0072 U+0024	"silver"	English
^sister$	s ɪ s t ə ɹ	1	U+005E U+0073 U+0069 U+0073 U+0074 U+0065 U+0072 U+0024	"sister"	English
^sledge$	s l ɛ dʒ	1	U+005E U+0073 U+006C U+0065 U+0064 U+0067 U+0065 U+0024	"sledge"	English
^smooth$	s m uː ð	1	U+005E U+0073 U+006D U+006F U+006F U+0074 U+0068 U+0024	"smooth"	English
^sneeze$	s n iː z	1	U+005E U+0073 U+006E U+0065 U+0065 U+007A U+0065 U+0024	"sneeze"	English
^speech$	s p iː tʃ	1	U+005E U+0073 U+0070 U+0065 U+0065 U+0063 U+0068 U+0024	"speech"	English
^spider$	s p aɪ d ə ɹ	1	U+005E U+0073 U+0070 U+0069 U+0064 U+0065 U+0072 U+0024	"spider"	English
^spirit$	s p ɪ r ɪ t	1	U+005E U+0073 U+0070 U+0069 U+0072 U+0069 U+0074 U+0024	"spirit"	English
^splash$	s p l æ ʃ	1	U+005E U+0073 U+0070 U+006C U+0061 U+0073 U+0068 U+0024	"splash"	English
^spleen$	s p l iː n	1	U+005E U+0073 U+0070 U+006C U+0065 U+0065 U+006E U+0024	"spleen"	English
^spring$	s p r ɪ ŋ	2	U+005E U+0073 U+0070 U+0072 U+0069 U+006E U+0067 U+0024	"spring"	English
^square$	s k w ɛə ɹ	1	U+005E U+0073 U+0071 U+0075 U+0061 U+0072 U+0065 U+0024	"square"	English
^squash$	s k w ɒ ʃ	1	U+005E U+0073 U+0071 U+0075 U+0061 U+0073 U+0068 U+0024	"squash"	English
^stable$	s t eɪ b l̩	1	U+005E U+0073 U+0074 U+0061 U+0062 U+006C U+0065 U+0024	"stable"	English
^statue$	s t æ tʃ uː	1	U+005E U+0073 U+0074 U+0061 U+0074 U+0075 U+0065 U+0024	"statue"	English
^stingy$	s t ɪ n dʒ ɪ	1	U+005E U+0073 U+0074 U+0069 U+006E U+0067 U+0079 U+0024	"stingy"	English
^strain$	s t r eɪ n	1	U+005E U+0073 U+0074 U+0072 U+0061 U+0069 U+006E U+0024	"strain"	English
^stream$	s t r iː m	1	U+005E U+0073 U+0074 U+0072 U+0065 U+0061 U+006D U+0024	"stream"	English
^street$	s t r iː t	1	U+005E U+0073 U+0074 U+0072 U+0065 U+0065 U+0074 U+0024	"street"	English
^strike$	s t r aɪ k	1	U+005E U+0073 U+0074 U+0072 U+0069 U+006B U+0065 U+0024	"strike"	English
^strong$	s t r ɒ ŋ	1	U+005E U+0073 U+0074 U+0072 U+006F U+006E U+0067 U+0024	"strong"	English
^stupid$	s t j uː p ɪ d	1	U+005E U+0073 U+0074 U+0075 U+0070 U+0069 U+0064 U+0024	"stupid"	English
^summer$	s ʌ m ə ɹ	1	U+005E U+0073 U+0075 U+006D U+006D U+0065 U+0072 U+0024	"summer"	English
^supper$	s ʌ p ə ɹ	1	U+005E U+0073 U+0075 U+0070 U+0070 U+0065 U+0072 U+0024	"supper"	English
^sweets$	s w iː t s	1	U+005E U+0073 U+0077 U+0065 U+0065 U+0074 U+0073 U+0024	"sweets"	English
^tablet$	t æ b l ɪ t	1	U+005E U+0074 U+0061 U+0062 U+006C U+0065 U+0074 U+0024	"tablet"	English
^tailor$	t eɪ l ə ɹ	1	U+005E U+0074 U+0061 U+0069 U+006C U+006F U+0072 U+0024	"tailor"	English
^tattoo$	t ə t uː	1	U+005E U+0074 U+0061 U+0074 U+0074 U+006F U+006F U+0024	"tattoo"	English
^temple$	t ɛ m p l̩	1	U+005E U+0074 U+0065 U+006D U+0070 U+006C U+0065 U+0024	"temple"	English
^tendon$	t ɛ n d ə n	1	U+005E U+0074 U+0065 U+006E U+0064 U+006F U+006E U+0024	"tendon"	English
^thatch$	θ æ tʃ	1	U+005E U+0074 U+0068 U+0061 U+0074 U+0063 U+0068 U+0024	"thatch"	English
^thread$	θ r ɛ d	1	U+005E U+0074 U+0068 U+0072 U+0065 U+0061 U+0064 U+0024	"thread"	English
^thresh$	θ r ɛ ʃ	1	U+005E U+0074 U+0068 U+0072 U+0065 U+0073 U+0068 U+0024	"thresh"	English
^throat$	θ r əʊ t	1	U+005E U+0074 U+0068 U+0072 U+006F U+0061 U+0074 U+0024	"throat"	English
^toilet$	t ɔɪ l ɪ t	1	U+005E U+0074 U+006F U+0069 U+006C U+0065 U+0074 U+0024	"toilet"	English
^tongue$	t ʌ ŋ	1	U+005E U+0074 U+006F U+006E U+0067 U+0075 U+0065 U+0024	"tongue"	English
^toucan$	t uː k ə n	1	U+005E U+0074 U+006F U+0075 U+0063 U+0061 U+006E U+0024	"toucan"	English
^trough$	t r ɒ f	1	U+005E U+0074 U+0072 U+006F U+0075 U+0067 U+0068 U+0024	"trough"	English
^turtle$	t ɜː t l̩	1	U+005E U+0074 U+0075 U+0072 U+0074 U+006C U+0065 U+0024	"turtle"	English
^twelve$	t w ɛ l v	1	U+005E U+0074 U+0077 U+0065 U+006C U+0076 U+0065 U+0024	"twelve"	English
^twenty$	t w ɛ n t ɪ	1	U+005E U+0074 U+0077 U+0065 U+006E U+0074 U+0079 U+0024	"twenty"	English
^unripe$	ʌ n r aɪ p	1	U+005E U+0075 U+006E U+0072 U+0069 U+0070 U+0065 U+0024	"unripe"	English
^vagina$	v ə dʒ aɪ n ə	1	U+005E U+0076 U+0061 U+0067 U+0069 U+006E U+0061 U+0024	"vagina"	English
^valley$	v æ l ɪ	1	U+005E U+0076 U+0061 U+006C U+006C U+0065 U+0079 U+0024	"valley"	English
^where?$	w ɛə ɹ	1	U+005E U+0077 U+0068 U+0065 U+0072 U+0065 U+003F U+0024	"where?"	English
^which?$	w ɪ tʃ	1	U+005E U+0077 U+0068 U+0069 U+0063 U+0068 U+003F U+0024	"which?"	English
^window$	w ɪ n d əʊ	1	U+005E U+0077 U+0069 U+006E U+0064 U+006F U+0077 U+0024	"window"	English
^winter$	w ɪ n t ə ɹ	1	U+005E U+0077 U+0069 U+006E U+0074 U+0065 U+0072 U+0024	"winter"	English
^yellow$	j ɛ l əʊ	1	U+005E U+0079 U+0065 U+006C U+006C U+006F U+0077 U+0024	"yellow"	English
^Tuesday$	t j uː z d ɪ	1	U+005E U+0054 U+0075 U+0065 U+0073 U+0064 U+0061 U+0079 U+0024	"Tuesday"	English
^address$	ə d r ɛ s	1	U+005E U+0061 U+0064 U+0064 U+0072 U+0065 U+0073 U+0073 U+0024	"address"	English
^alcohol$	æ l k ə h ɒ l	1	U+005E U+0061 U+006C U+0063 U+006F U+0068 U+006F U+006C U+0024	"alcohol"	English
^anxiety$	æ ŋ z aɪ ə t ɪ	1	U+005E U+0061 U+006E U+0078 U+0069 U+0065 U+0074 U+0079 U+0024	"anxiety"	English
^battery$	b æ t ə r ɪ	1	U+005E U+0062 U+0061 U+0074 U+0074 U+0065 U+0072 U+0079 U+0024	"battery"	English
^be_born$	b iː _ b ɔː n	1	U+005E U+0062 U+0065 U+005F U+0062 U+006F U+0072 U+006E U+0024	"be_born"	English
^because$	b ɪ k ɒ z	1	U+005E U+0062 U+0065 U+0063 U+0061 U+0075 U+0073 U+0065 U+0024	"because"	English
^believe$	b ɪ l iː v	1	U+005E U+0062 U+0065 U+006C U+0069 U+0065 U+0076 U+0065 U+0024	"believe"	English
^bicycle$	b aɪ s ɪ k l̩	1	U+005E U+0062 U+0069 U+0063 U+0079 U+0063 U+006C U+0065 U+0024	"bicycle"	English
^blanket$	b l æ ŋ k ɪ t	1	U+005E U+0062 U+006C U+0061 U+006E U+006B U+0065 U+0074 U+0024	"blanket"	English
^blister$	b l ɪ s t ə ɹ	1	U+005E U+0062 U+006C U+0069 U+0073 U+0074 U+0065 U+0072 U+0024	"blister"	English
^breathe$	b r iː ð	1	U+005E U+0062 U+0072 U+0065 U+0061 U+0074 U+0068 U+0065 U+0024	"breathe"	English
^brother$	b r ʌ ð ə ɹ	1	U+005E U+0062 U+0072 U+006F U+0074 U+0068 U+0065 U+0072 U+0024	"brother"	English
^buffalo$	b ʌ f ə l əʊ	1	U+005E U+0062 U+0075 U+0066 U+0066 U+0061 U+006C U+006F U+0024	"buffalo"	English
^captive$	k æ p t ɪ v	1	U+005E U+0063 U+0061 U+0070 U+0074 U+0069 U+0076 U+0065 U+0024	"captive"	English
^carcass$	k ɑː k ə s	1	U+005E U+0063 U+0061 U+0072 U+0063 U+0061 U+0073 U+0073 U+0024	"carcass"	English
^caribou$	k æ r ɪ b uː	1	U+005E U+0063 U+0061 U+0072 U+0069 U+0062 U+006F U+0075 U+0024	"caribou"	English
^cassava$	k ə s ɑː v ə	1	U+005E U+0063 U+0061 U+0073 U+0073 U+0061 U+0076 U+0061 U+0024	"cassava"	English
^certain$	s ɜː t n̩	1	U+005E U+0063 U+0065 U+0072 U+0074 U+0061 U+0069 U+006E U+0024	"certain"	English
^chicken$	tʃ ɪ k ɪ n	1	U+005E U+0063 U+0068 U+0069 U+0063 U+006B U+0065 U+006E U+0024	"chicken"	English
^chimney$	tʃ ɪ m n ɪ	1	U+005E U+0063 U+0068 U+0069 U+006D U+006E U+0065 U+0079 U+0024	"chimney"	English
^citizen$	s ɪ t ɪ z n̩	1	U+005E U+0063 U+0069 U+0074 U+0069 U+007A U+0065 U+006E U+0024	"citizen"	English
^clothes$	k l əʊ ð z	1	U+005E U+0063 U+006C U+006F U+0074 U+0068 U+0065 U+0073 U+0024	"clothes"	English
^coconut$	k əʊ k ə n ʌ t	1	U+005E U+0063 U+006F U+0063 U+006F U+006E U+0075 U+0074 U+0024	"coconut"	English
^collect$	k ɒ l ɛ k t	1	U+005E U+0063 U+006F U+006C U+006C U+0065 U+0063 U+0074 U+0024	"collect"	English
^command$	k ə m ɑː n d	1	U+005E U+0063 U+006F U+006D U+006D U+0061 U+006E U+0064 U+0024	"command"	English
^condemn$	k ə n d ɛ m	1	U+005E U+0063 U+006F U+006E U+0064 U+0065 U+006D U+006E U+0024	"condemn"	English
^convict$	k ɒ n v ɪ k t	1	U+005E U+0063 U+006F U+006E U+0076 U+0069 U+0063 U+0074 U+0024	"convict"	English
^country$	k ʌ n t r ɪ	1	U+005E U+0063 U+006F U+0075 U+006E U+0074 U+0072 U+0079 U+0024	"country"	English
^crooked$	k r ʊ k ɪ d	1	U+005E U+0063 U+0072 U+006F U+006F U+006B U+0065 U+0064 U+0024	"crooked"	English
^destroy$	d ɪ s t r ɔɪ	1	U+005E U+0064 U+0065 U+0073 U+0074 U+0072 U+006F U+0079 U+0024	"destroy"	English
^disease$	d ɪ z iː z	1	U+005E U+0064 U+0069 U+0073 U+0065 U+0061 U+0073 U+0065 U+0024	"disease"	English
^divorce$	d ɪ v ɔː s	1	U+005E U+0064 U+0069 U+0076 U+006F U+0072 U+0063 U+0065 U+0024	"divorce"	English
^dolphin$	d ɒ l f ɪ n	1	U+005E U+0064 U+006F U+006C U+0070 U+0068 U+0069 U+006E U+0024	"dolphin"	English
^dribble$	d r ɪ b l̩	1	U+005E U+0064 U+0072 U+0069 U+0062 U+0062 U+006C U+0065 U+0024	"dribble"	English
^earlobe$	ɪə l əʊ b	1	U+005E U+0065 U+0061 U+0072 U+006C U+006F U+0062 U+0065 U+0024	"earlobe"	English
^earring$	ɪə r ɪ ŋ	1	U+005E U+0065 U+0061 U+0072 U+0072 U+0069 U+006E U+0067 U+0024	"earring"	English
^embrace$	ɪ m b r eɪ s	1	U+005E U+0065 U+006D U+0062 U+0072 U+0061 U+0063 U+0065 U+0024	"embrace"	English
^evening$	iː v n̩ ɪ ŋ	1	U+005E U+0065 U+0076 U+0065 U+006E U+0069 U+006E U+0067 U+0024	"evening"	English
^explain$	ɪ k s p l eɪ n	1	U+005E U+0065 U+0078 U+0070 U+006C U+0061 U+0069 U+006E U+0024	"explain"	English
^eyebrow$	aɪ b r aʊ	1	U+005E U+0065 U+0079 U+0065 U+0062 U+0072 U+006F U+0077 U+0024	"eyebrow"	English
^eyelash$	aɪ l æ ʃ	1	U+005E U+0065 U+0079 U+0065 U+006C U+0061 U+0073 U+0068 U+0024	"eyelash"	English
^falsity$	f ɔː l s ə t ɪ	1	U+005E U+0066 U+0061 U+006C U+0073 U+0069 U+0074 U+0079 U+0024	"falsity"	English
^feather$	f ɛ ð ə ɹ	1	U+005E U+0066 U+0065 U+0061 U+0074 U+0068 U+0065 U+0072 U+0024	"feather"	English
^fifteen$	f ɪ f t iː n	1	U+005E U+0066 U+0069 U+0066 U+0074 U+0065 U+0065 U+006E U+0024	"fifteen"	English
^firefly$	f aɪ ə f l aɪ	1	U+005E U+0066 U+0069 U+0072 U+0065 U+0066 U+006C U+0079 U+0024	"firefly"	English
^forgive$	f ə g ɪ v	1	U+005E U+0066 U+006F U+0072 U+0067 U+0069 U+0076 U+0065 U+0024	"forgive"	English
^freeman$	f r iː m ə n	1	U+005E U+0066 U+0072 U+0065 U+0065 U+006D U+0061 U+006E U+0024	"freeman"	English
^glasses$	g l ɑː s ɪ z	1	U+005E U+0067 U+006C U+0061 U+0073 U+0073 U+0065 U+0073 U+0024	"glasses"	English
^go_down$	g əʊ _ d aʊ n	1	U+005E U+0067 U+006F U+005F U+0064 U+006F U+0077 U+006E U+0024	"go_down"	English
^hammock$	h æ m ə k	1	U+005E U+0068 U+0061 U+006D U+006D U+006F U+0063 U+006B U+0024	"hammock"	English
^harvest$	h ɑː v ɪ s t	1	U+005E U+0068 U+0061 U+0072 U+0076 U+0065 U+0073 U+0074 U+0024	"harvest"	English
^healthy$	h ɛ l θ ɪ	1	U+005E U+0068 U+0065 U+0061 U+006C U+0074 U+0068 U+0079 U+0024	"healthy"	English
^hundred$	h ʌ n d r ə d	1	U+005E U+0068 U+0075 U+006E U+0064 U+0072 U+0065 U+0064 U+0024	"hundred"	English
^husband$	h ʌ z b ə n d	1	U+005E U+0068 U+0075 U+0073 U+0062 U+0061 U+006E U+0064 U+0024	"husband"	English
^imitate$	ɪ m ɪ t eɪ t	1	U+005E U+0069 U+006D U+0069 U+0074 U+0061 U+0074 U+0065 U+0024	"imitate"	English
^jealous$	dʒ ɛ l ə s	1	U+005E U+006A U+0065 U+0061 U+006C U+006F U+0075 U+0073 U+0024	"jealous"	English
^kitchen$	k ɪ tʃ ɪ n	1	U+005E U+006B U+0069 U+0074 U+0063 U+0068 U+0065 U+006E U+0024	"kitchen"	English
^leather$	l ɛ ð ə ɹ	1	U+005E U+006C U+0065 U+0061 U+0074 U+0068 U+0065 U+0072 U+0024	"leather"	English
^machine$	m ə ʃ iː n	1	U+005E U+006D U+0061 U+0063 U+0068 U+0069 U+006E U+0065 U+0024	"machine"	English
^measure$	m ɛ ʒ ə ɹ	1	U+005E U+006D U+0065 U+0061 U+0073 U+0075 U+0072 U+0065 U+0024	"measure"	English
^mistake$	m ɪ s t eɪ k	1	U+005E U+006D U+0069 U+0073 U+0074 U+0061 U+006B U+0065 U+0024	"mistake"	English
^morning$	m ɔː n ɪ ŋ	1	U+005E U+006D U+006F U+0072 U+006E U+0069 U+006E U+0067 U+0024	"morning"	English
^nostril$	n ɒ s t r ə l	1	U+005E U+006E U+006F U+0073 U+0074 U+0072 U+0069 U+006C U+0024	"nostril"	English
^nothing$	n ʌ θ ɪ ŋ	1	U+005E U+006E U+006F U+0074 U+0068 U+0069 U+006E U+0067 U+0024	"nothing"	English
^obscure$	ə b s k j ʊə ɹ	1	U+005E U+006F U+0062 U+0073 U+0063 U+0075 U+0072 U+0065 U+0024	"obscure"	English
^old_man$	əʊ l d _ m æ n	1	U+005E U+006F U+006C U+0064 U+005F U+006D U+0061 U+006E U+0024	"old_man"	English
^opossum$	ə p ɒ s ə m	1	U+005E U+006F U+0070 U+006F U+0073 U+0073 U+0075 U+006D U+0024	"opossum"	English
^outside$	aʊ t s aɪ d	1	U+005E U+006F U+0075 U+0074 U+0073 U+0069 U+0064 U+0065 U+0024	"outside"	English
^padlock$	p æ d l ɒ k	1	U+005E U+0070 U+0061 U+0064 U+006C U+006F U+0063 U+006B U+0024	"padlock"	English
^pasture$	p ɑː s tʃ ə ɹ	1	U+005E U+0070 U+0061 U+0073 U+0074 U+0075 U+0072 U+0065 U+0024	"pasture"	English
^perjury$	p ɜː dʒ ə r ɪ	1	U+005E U+0070 U+0065 U+0072 U+006A U+0075 U+0072 U+0079 U+0024	"perjury"	English
^pick_up$	p ɪ k _ ʌ p	1	U+005E U+0070 U+0069 U+0063 U+006B U+005F U+0075 U+0070 U+0024	"pick_up"	English
^pile_up$	p aɪ l _ ʌ p	1	U+005E U+0070 U+0069 U+006C U+0065 U+005F U+0075 U+0070 U+0024	"pile_up"	English
^plastic$	p l æ s t ɪ k	1	U+005E U+0070 U+006C U+0061 U+0073 U+0074 U+0069 U+0063 U+0024	"plastic"	English
^pointed$	p ɔɪ n t ɪ d	1	U+005E U+0070 U+006F U+0069 U+006E U+0074 U+0065 U+0064 U+0024	"pointed"	English
^poultry$	p əʊ l t r ɪ	1	U+005E U+0070 U+006F U+0075 U+006C U+0074 U+0072 U+0079 U+0024	"poultry"	English
^prevent$	p r ɪ v ɛ n t	1	U+005E U+0070 U+0072 U+0065 U+0076 U+0065 U+006E U+0074 U+0024	"prevent"	English
^promise$	p r ɒ m ɪ s	1	U+005E U+0070 U+0072 U+006F U+006D U+0069 U+0073 U+0065 U+0024	"promise"	English
^pumpkin$	p ʌ m p k ɪ n	1	U+005E U+0070 U+0075 U+006D U+0070 U+006B U+0069 U+006E U+0024	"pumpkin"	English
^quarrel$	k w ɒ r ə l	1	U+005E U+0071 U+0075 U+0061 U+0072 U+0072 U+0065 U+006C U+0024	"quarrel"	English
^raccoon$	r ə k uː n	1	U+005E U+0072 U+0061 U+0063 U+0063 U+006F U+006F U+006E U+0024	"raccoon"	English
^rainbow$	r eɪ n b əʊ	1	U+005E U+0072 U+0061 U+0069 U+006E U+0062 U+006F U+0077 U+0024	"rainbow"	English
^remains$	r ɪ m eɪ n z	1	U+005E U+0072 U+0065 U+006D U+0061 U+0069 U+006E U+0073 U+0024	"remains"	English
^retreat$	r ɪ t r iː t	1	U+005E U+0072 U+0065 U+0074 U+0072 U+0065 U+0061 U+0074 U+0024	"retreat"	English
^rooster$	r uː s t ə ɹ	1	U+005E U+0072 U+006F U+006F U+0073 U+0074 U+0065 U+0072 U+0024	"rooster"	English
^sausage$	s ɒ s ɪ dʒ	1	U+005E U+0073 U+0061 U+0075 U+0073 U+0061 U+0067 U+0065 U+0024	"sausage"	English
^savanna$	s ə v æ n ə	1	U+005E U+0073 U+0061 U+0076 U+0061 U+006E U+006E U+0061 U+0024	"savanna"	English
^scratch$	s k r æ tʃ	1	U+005E U+0073 U+0063 U+0072 U+0061 U+0074 U+0063 U+0068 U+0024	"scratch"	English
^servant$	s ɜː v ə n t	1	U+005E U+0073 U+0065 U+0072 U+0076 U+0061 U+006E U+0074 U+0024	"servant"	English
^shallow$	ʃ æ l əʊ	1	U+005E U+0073 U+0068 U+0061 U+006C U+006C U+006F U+0077 U+0024	"shallow"	English
^sibling$	s ɪ b l ɪ ŋ	1	U+005E U+0073 U+0069 U+0062 U+006C U+0069 U+006E U+0067 U+0024	"sibling"	English
^similar$	s ɪ m ɪ l ə ɹ	1	U+005E U+0073 U+0069 U+006D U+0069 U+006C U+0061 U+0072 U+0024	"similar"	English
^soldier$	s əʊ l dʒ ə ɹ	1	U+005E U+0073 U+006F U+006C U+0064 U+0069 U+0065 U+0072 U+0024	"soldier"	English
^spindle$	s p ɪ n d l̩	1	U+005E U+0073 U+0070 U+0069 U+006E U+0064 U+006C U+0065 U+0024	"spindle"	English
^squeeze$	s k w iː z	1	U+005E U+0073 U+0071 U+0075 U+0065 U+0065 U+007A U+0065 U+0024	"squeeze"	English
^stammer$	s t æ m ə ɹ	1	U+005E U+0073 U+0074 U+0061 U+006D U+006D U+0065 U+0072 U+0024	"stammer"	English
^stepson$	s t ɛ p s ʌ n	1	U+005E U+0073 U+0074 U+0065 U+0070 U+0073 U+006F U+006E U+0024	"stepson"	English
^stomach$	s t ʌ m ə k	1	U+005E U+0073 U+0074 U+006F U+006D U+0061 U+0063 U+0068 U+0024	"stomach"	English
^stretch$	s t r ɛ tʃ	1	U+005E U+0073 U+0074 U+0072 U+0065 U+0074 U+0063 U+0068 U+0024	"stretch"	English
^stutter$	s t ʌ t ə ɹ	1	U+005E U+0073 U+0074 U+0075 U+0074 U+0074 U+0065 U+0072 U+0024	"stutter"	English
^suspect$	s ʌ s p ɛ k t	1	U+005E U+0073 U+0075 U+0073 U+0070 U+0065 U+0063 U+0074 U+0024	"suspect"	English
^swallow$	s w ɒ l əʊ	1	U+005E U+0073 U+0077 U+0061 U+006C U+006C U+006F U+0077 U+0024	"swallow"	English
^teacher$	t iː tʃ ə ɹ	1	U+005E U+0074 U+0065 U+0061 U+0063 U+0068 U+0065 U+0072 U+0024	"teacher"	English
^termite$	t ɜː m aɪ t	1	U+005E U+0074 U+0065 U+0072 U+006D U+0069 U+0074 U+0065 U+0024	"termite"	English
^thirsty$	θ ɜː s t ɪ	1	U+005E U+0074 U+0068 U+0069 U+0072 U+0073 U+0074 U+0079 U+0024	"thirsty"	English
^through$	θ r uː	1	U+005E U+0074 U+0068 U+0072 U+006F U+0075 U+0067 U+0068 U+0024	"through"	English
^thunder$	θ ʌ n d ə ɹ	1	U+005E U+0074 U+0068 U+0075 U+006E U+0064 U+0065 U+0072 U+0024	"thunder"	English
^to_last$	t uː _ l ɑː s t	1	U+005E U+0074 U+006F U+005F U+006C U+0061 U+0073 U+0074 U+0024	"to_last"	English
^tobacco$	t ə b æ k əʊ	1	U+005E U+0074 U+006F U+0062 U+0061 U+0063 U+0063 U+006F U+0024	"tobacco"	English
^trumpet$	t r ʌ m p ɪ t	1	U+005E U+0074 U+0072 U+0075 U+006D U+0070 U+0065 U+0074 U+0024	"trumpet"	English
^urinate$	j ʊə r ɪ n eɪ t	1	U+005E U+0075 U+0072 U+0069 U+006E U+0061 U+0074 U+0065 U+0024	"urinate"	English
^victory$	v ɪ k t ə r ɪ	1	U+005E U+0076 U+0069 U+0063 U+0074 U+006F U+0072 U+0079 U+0024	"victory"	English
^village$	v ɪ l ɪ dʒ	1	U+005E U+0076 U+0069 U+006C U+006C U+0061 U+0067 U+0065 U+0024	"village"	English
^vulture$	v ʌ l tʃ ə ɹ	1	U+005E U+0076 U+0075 U+006C U+0074 U+0075 U+0072 U+0065 U+0024	"vulture"	English
^weapons$	w ɛ p ə n z	1	U+005E U+0077 U+0065 U+0061 U+0070 U+006F U+006E U+0073 U+0024	"weapons"	English
^weather$	w ɛ ð ə ɹ	1	U+005E U+0077 U+0065 U+0061 U+0074 U+0068 U+0065 U+0072 U+0024	"weather"	English
^wedding$	w ɛ d ɪ ŋ	1	U+005E U+0077 U+0065 U+0064 U+0064 U+0069 U+006E U+0067 U+0024	"wedding"	English
^whisper$	w ɪ s p ə ɹ	1	U+005E U+0077 U+0068 U+0069 U+0073 U+0070 U+0065 U+0072 U+0024	"whisper"	English
^whistle$	w ɪ s l̩	1	U+005E U+0077 U+0068 U+0069 U+0073 U+0074 U+006C U+0065 U+0024	"whistle"	English
^widower$	w ɪ d əʊ ə ɹ	1	U+005E U+0077 U+0069 U+0064 U+006F U+0077 U+0065 U+0072 U+0024	"widower"	English
